relation1,attribute1,relation2,attribute2,frequency
hasLength,short,hasSilhouette,straight,1
hasWaistline,natural,hasSilhouette,straight,1
belongsToCategory,upperbody,hasSilhouette,straight,1
depicts,t-shirt,hasSilhouette,straight,1
hasPattern,printed,belongsToCategory,upperbody,1
hasWaistline,natural,belongsToCategory,upperbody,1
hasSilhouette,straight,belongsToCategory,upperbody,1
hasPattern,printed,depicts,t-shirt,1
hasWaistline,natural,depicts,t-shirt,1
hasSilhouette,straight,depicts,t-shirt,1
hasMaterialType,cotton,hasPattern,graphic pattern,1
hasOpeningType,round neckline,hasPattern,graphic pattern,1
hasSleeveType,short-sleeve,hasPattern,graphic pattern,1
hasNeckline,crew neck,hasPattern,graphic pattern,1
hasCollarType,crew-neck,hasPattern,graphic pattern,1
hasLength,regular,hasPattern,graphic pattern,1
hasSilhouette,crew neck,hasPattern,graphic pattern,1
belongsToCategory,upperbody,hasPattern,graphic pattern,1
depicts,t-shirt,hasPattern,graphic pattern,1
hasPattern,graphic pattern,hasMaterialType,cotton,1
hasPattern,graphic pattern,hasOpeningType,round neckline,1
hasPattern,graphic pattern,hasSleeveType,short-sleeve,1
hasPattern,graphic pattern,hasNeckline,crew neck,1
hasPattern,graphic pattern,hasCollarType,crew-neck,1
hasPattern,graphic pattern,hasLength,regular,1
hasPattern,graphic pattern,hasSilhouette,crew neck,1
hasPattern,graphic pattern,belongsToCategory,upperbody,1
hasPattern,graphic pattern,depicts,t-shirt,1
hasCollarType,round collar,hasPattern,solid color,1
hasLength,regular length,hasPattern,solid color,1
hasWaistline,natural-waist,hasPattern,solid color,1
hasLength,regular length,hasFabricTreatment,plain weave,1
hasWaistline,natural-waist,hasFabricTreatment,plain weave,1
hasWaistline,natural-waist,hasNeckline,crew neck,1
hasPattern,solid color,hasCollarType,round collar,1
hasLength,regular length,hasCollarType,round collar,1
hasWaistline,natural-waist,hasCollarType,round collar,1
hasPattern,solid color,hasLength,regular length,1
hasFabricTreatment,plain weave,hasLength,regular length,1
hasCollarType,round collar,hasLength,regular length,1
hasWaistline,natural-waist,hasLength,regular length,1
hasPattern,solid color,hasWaistline,natural-waist,1
hasFabricTreatment,plain weave,hasWaistline,natural-waist,1
hasNeckline,crew neck,hasWaistline,natural-waist,1
hasCollarType,round collar,hasWaistline,natural-waist,1
hasLength,regular length,hasWaistline,natural-waist,1
hasOpeningType,round-neck,hasMaterialType,cotton,1
hasNeckline,crew-neck,hasMaterialType,cotton,1
hasSilhouette,crew-neck,hasMaterialType,cotton,1
hasMaterialType,cotton,hasOpeningType,round-neck,1
hasSleeveType,short-sleeve,hasOpeningType,round-neck,1
hasNeckline,crew-neck,hasOpeningType,round-neck,1
hasCollarType,crew-neck,hasOpeningType,round-neck,1
hasLength,short-sleeve,hasOpeningType,round-neck,1
hasSilhouette,crew-neck,hasOpeningType,round-neck,1
belongsToCategory,upperbody,hasOpeningType,round-neck,1
depicts,t-shirt,hasOpeningType,round-neck,1
hasOpeningType,round-neck,hasSleeveType,short-sleeve,1
hasNeckline,crew-neck,hasSleeveType,short-sleeve,1
hasSilhouette,crew-neck,hasSleeveType,short-sleeve,1
hasMaterialType,cotton,hasNeckline,crew-neck,1
hasOpeningType,round-neck,hasNeckline,crew-neck,1
hasSleeveType,short-sleeve,hasNeckline,crew-neck,1
hasLength,short-sleeve,hasNeckline,crew-neck,1
belongsToCategory,upperbody,hasNeckline,crew-neck,1
depicts,t-shirt,hasNeckline,crew-neck,1
hasOpeningType,round-neck,hasCollarType,crew-neck,1
hasOpeningType,round-neck,hasLength,short-sleeve,1
hasNeckline,crew-neck,hasLength,short-sleeve,1
hasSilhouette,crew-neck,hasLength,short-sleeve,1
hasMaterialType,cotton,hasSilhouette,crew-neck,1
hasOpeningType,round-neck,hasSilhouette,crew-neck,1
hasSleeveType,short-sleeve,hasSilhouette,crew-neck,1
hasLength,short-sleeve,hasSilhouette,crew-neck,1
belongsToCategory,upperbody,hasSilhouette,crew-neck,1
depicts,t-shirt,hasSilhouette,crew-neck,1
hasOpeningType,round-neck,belongsToCategory,upperbody,1
hasNeckline,crew-neck,belongsToCategory,upperbody,1
hasSilhouette,crew-neck,belongsToCategory,upperbody,1
hasOpeningType,round-neck,depicts,t-shirt,1
hasNeckline,crew-neck,depicts,t-shirt,1
hasSilhouette,crew-neck,depicts,t-shirt,1
hasPattern,stripe pattern,hasAnimalPattern,tiger,1
hasFabricTreatment,plain weave,hasAnimalPattern,tiger,1
hasMaterialType,cotton,hasAnimalPattern,tiger,1
hasOpeningType,crew neck,hasAnimalPattern,tiger,1
hasSleeveType,short-sleeve,hasAnimalPattern,tiger,1
hasNeckline,round neckline,hasAnimalPattern,tiger,1
hasCollarType,crew-neck,hasAnimalPattern,tiger,1
hasLength,short,hasAnimalPattern,tiger,1
hasWaistline,high-waisted,hasAnimalPattern,tiger,1
hasSilhouette,crew neck,hasAnimalPattern,tiger,1
belongsToCategory,upperbody,hasAnimalPattern,tiger,1
depicts,t-shirt,hasAnimalPattern,tiger,1
hasAnimalPattern,tiger,hasPattern,stripe pattern,1
hasFabricTreatment,plain weave,hasPattern,stripe pattern,1
hasMaterialType,cotton,hasPattern,stripe pattern,1
hasOpeningType,crew neck,hasPattern,stripe pattern,1
hasSleeveType,short-sleeve,hasPattern,stripe pattern,1
hasNeckline,round neckline,hasPattern,stripe pattern,1
hasCollarType,crew-neck,hasPattern,stripe pattern,1
hasLength,short,hasPattern,stripe pattern,1
hasWaistline,high-waisted,hasPattern,stripe pattern,1
hasSilhouette,crew neck,hasPattern,stripe pattern,1
belongsToCategory,upperbody,hasPattern,stripe pattern,1
depicts,t-shirt,hasPattern,stripe pattern,1
hasAnimalPattern,tiger,hasFabricTreatment,plain weave,1
hasPattern,stripe pattern,hasFabricTreatment,plain weave,1
hasNeckline,round neckline,hasFabricTreatment,plain weave,1
hasWaistline,high-waisted,hasFabricTreatment,plain weave,1
hasAnimalPattern,tiger,hasMaterialType,cotton,1
hasPattern,stripe pattern,hasMaterialType,cotton,1
hasWaistline,high-waisted,hasMaterialType,cotton,1
hasAnimalPattern,tiger,hasOpeningType,crew neck,1
hasPattern,stripe pattern,hasOpeningType,crew neck,1
hasWaistline,high-waisted,hasOpeningType,crew neck,1
hasAnimalPattern,tiger,hasSleeveType,short-sleeve,1
hasPattern,stripe pattern,hasSleeveType,short-sleeve,1
hasWaistline,high-waisted,hasSleeveType,short-sleeve,1
hasAnimalPattern,tiger,hasNeckline,round neckline,1
hasPattern,stripe pattern,hasNeckline,round neckline,1
hasFabricTreatment,plain weave,hasNeckline,round neckline,1
hasWaistline,high-waisted,hasNeckline,round neckline,1
hasAnimalPattern,tiger,hasCollarType,crew-neck,1
hasPattern,stripe pattern,hasCollarType,crew-neck,1
hasWaistline,high-waisted,hasCollarType,crew-neck,1
hasAnimalPattern,tiger,hasLength,short,1
hasPattern,stripe pattern,hasLength,short,1
hasWaistline,high-waisted,hasLength,short,1
hasAnimalPattern,tiger,hasWaistline,high-waisted,1
hasPattern,stripe pattern,hasWaistline,high-waisted,1
hasFabricTreatment,plain weave,hasWaistline,high-waisted,1
hasMaterialType,cotton,hasWaistline,high-waisted,1
hasOpeningType,crew neck,hasWaistline,high-waisted,1
hasSleeveType,short-sleeve,hasWaistline,high-waisted,1
hasNeckline,round neckline,hasWaistline,high-waisted,1
hasCollarType,crew-neck,hasWaistline,high-waisted,1
hasLength,short,hasWaistline,high-waisted,1
hasSilhouette,crew neck,hasWaistline,high-waisted,1
belongsToCategory,upperbody,hasWaistline,high-waisted,1
depicts,t-shirt,hasWaistline,high-waisted,1
hasAnimalPattern,tiger,hasSilhouette,crew neck,1
hasPattern,stripe pattern,hasSilhouette,crew neck,1
hasWaistline,high-waisted,hasSilhouette,crew neck,1
hasAnimalPattern,tiger,belongsToCategory,upperbody,1
hasPattern,stripe pattern,belongsToCategory,upperbody,1
hasWaistline,high-waisted,belongsToCategory,upperbody,1
hasAnimalPattern,tiger,depicts,t-shirt,1
hasPattern,stripe pattern,depicts,t-shirt,1
hasWaistline,high-waisted,depicts,t-shirt,1
hasSilhouette,slim-fit,hasPattern,solid color,1
hasOpeningType,round neckline,hasFabricTreatment,plain weave,1
hasWaistline,fitted,hasFabricTreatment,plain weave,1
hasSilhouette,slim-fit,hasFabricTreatment,plain weave,1
hasSilhouette,slim-fit,hasMaterialType,cotton,1
hasFabricTreatment,plain weave,hasOpeningType,round neckline,1
hasLength,short-sleeve,hasOpeningType,round neckline,1
hasSilhouette,slim-fit,hasOpeningType,round neckline,1
hasSilhouette,slim-fit,hasSleeveType,short-sleeve,1
hasSilhouette,slim-fit,hasNeckline,crew neck,1
hasSilhouette,slim-fit,hasCollarType,crew-neck,1
hasOpeningType,round neckline,hasLength,short-sleeve,1
hasWaistline,fitted,hasLength,short-sleeve,1
hasSilhouette,slim-fit,hasLength,short-sleeve,1
hasFabricTreatment,plain weave,hasWaistline,fitted,1
hasLength,short-sleeve,hasWaistline,fitted,1
hasSilhouette,slim-fit,hasWaistline,fitted,1
hasPattern,solid color,hasSilhouette,slim-fit,1
hasFabricTreatment,plain weave,hasSilhouette,slim-fit,1
hasMaterialType,cotton,hasSilhouette,slim-fit,1
hasOpeningType,round neckline,hasSilhouette,slim-fit,1
hasSleeveType,short-sleeve,hasSilhouette,slim-fit,1
hasNeckline,crew neck,hasSilhouette,slim-fit,1
hasCollarType,crew-neck,hasSilhouette,slim-fit,1
hasLength,short-sleeve,hasSilhouette,slim-fit,1
hasWaistline,fitted,hasSilhouette,slim-fit,1
belongsToCategory,upperbody,hasSilhouette,slim-fit,1
depicts,t-shirt,hasSilhouette,slim-fit,1
hasSilhouette,slim-fit,belongsToCategory,upperbody,1
hasSilhouette,slim-fit,depicts,t-shirt,1
