relation1,attribute1,relation2,attribute2,frequency
hasFabricTreatment,stretchy,belongsToCategory,lowerbody,1
hasFabricTreatment,stretchy,depicts,pants,1
hasPocketType,side pocket,hasOpeningType,zipper,1
hasOpeningType,zipper,hasPocketType,side pocket,1
hasSleeveType,long-sleeve,hasPocketType,side pocket,1
hasLength,full-length,hasPocketType,side pocket,1
hasPocketType,side pocket,hasSleeveType,long-sleeve,1
hasPocketType,side pocket,hasLength,full-length,1
hasOpeningType,zipper opening,hasPattern,striped,1
hasLength,capri length,hasPattern,striped,1
hasOpeningType,zipper opening,hasMaterialType,cotton,1
hasLength,capri length,hasMaterialType,cotton,1
hasPattern,striped,hasOpeningType,zipper opening,1
hasMaterialType,cotton,hasOpeningType,zipper opening,1
hasPocketType,side pocket,hasOpeningType,zipper opening,1
hasSleeveType,short-sleeve,hasOpeningType,zipper opening,1
hasNeckline,round neck,hasOpeningType,zipper opening,1
hasLength,capri length,hasOpeningType,zipper opening,1
hasWaistline,high-waisted,hasOpeningType,zipper opening,1
hasSilhouette,straight,hasOpeningType,zipper opening,1
belongsToCategory,lowerbody,hasOpeningType,zipper opening,1
depicts,pants,hasOpeningType,zipper opening,1
hasOpeningType,zipper opening,hasPocketType,side pocket,1
hasSleeveType,short-sleeve,hasPocketType,side pocket,1
hasNeckline,round neck,hasPocketType,side pocket,1
hasLength,capri length,hasPocketType,side pocket,1
hasOpeningType,zipper opening,hasSleeveType,short-sleeve,1
hasPocketType,side pocket,hasSleeveType,short-sleeve,1
hasLength,capri length,hasSleeveType,short-sleeve,1
hasOpeningType,zipper opening,hasNeckline,round neck,1
hasPocketType,side pocket,hasNeckline,round neck,1
hasLength,capri length,hasNeckline,round neck,1
hasPattern,striped,hasLength,capri length,1
hasMaterialType,cotton,hasLength,capri length,1
hasOpeningType,zipper opening,hasLength,capri length,1
hasPocketType,side pocket,hasLength,capri length,1
hasSleeveType,short-sleeve,hasLength,capri length,1
hasNeckline,round neck,hasLength,capri length,1
hasWaistline,high-waisted,hasLength,capri length,1
hasSilhouette,straight,hasLength,capri length,1
belongsToCategory,lowerbody,hasLength,capri length,1
depicts,pants,hasLength,capri length,1
hasOpeningType,zipper opening,hasWaistline,high-waisted,1
hasLength,capri length,hasWaistline,high-waisted,1
hasOpeningType,zipper opening,hasSilhouette,straight,1
hasLength,capri length,hasSilhouette,straight,1
hasOpeningType,zipper opening,belongsToCategory,lowerbody,1
hasLength,capri length,belongsToCategory,lowerbody,1
hasOpeningType,zipper opening,depicts,pants,1
hasLength,capri length,depicts,pants,1
hasFabricTreatment,perforated,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,perforated,1
hasMaterialType,cotton,hasFabricTreatment,perforated,1
hasOpeningType,zipper,hasFabricTreatment,perforated,1
hasSleeveType,long-sleeve,hasFabricTreatment,perforated,1
hasLength,ankle-length,hasFabricTreatment,perforated,1
hasWaistline,high-waisted,hasFabricTreatment,perforated,1
hasSilhouette,straight,hasFabricTreatment,perforated,1
belongsToCategory,lowerbody,hasFabricTreatment,perforated,1
depicts,pants,hasFabricTreatment,perforated,1
hasFabricTreatment,perforated,hasMaterialType,cotton,1
hasFabricTreatment,perforated,hasOpeningType,zipper,1
hasFabricTreatment,perforated,hasSleeveType,long-sleeve,1
hasFabricTreatment,perforated,hasLength,ankle-length,1
hasFabricTreatment,perforated,hasWaistline,high-waisted,1
hasFabricTreatment,perforated,hasSilhouette,straight,1
hasFabricTreatment,perforated,belongsToCategory,lowerbody,1
hasFabricTreatment,perforated,depicts,pants,1
hasOpeningType,button-opening,hasPattern,striped,1
depicts,belt,hasPattern,striped,1
hasOpeningType,button-opening,hasFabricTreatment,plain weave,1
depicts,belt,hasFabricTreatment,plain weave,1
hasOpeningType,button-opening,hasMaterialType,cotton,1
depicts,belt,hasMaterialType,cotton,1
hasPattern,striped,hasOpeningType,button-opening,1
hasFabricTreatment,plain weave,hasOpeningType,button-opening,1
hasMaterialType,cotton,hasOpeningType,button-opening,1
hasSleeveType,short-sleeve,hasOpeningType,button-opening,1
hasNeckline,round neck,hasOpeningType,button-opening,1
hasLength,ankle-length,hasOpeningType,button-opening,1
hasWaistline,high-waisted,hasOpeningType,button-opening,1
hasSilhouette,straight,hasOpeningType,button-opening,1
belongsToCategory,lowerbody,hasOpeningType,button-opening,1
depicts,belt,hasOpeningType,button-opening,1
hasOpeningType,button-opening,hasSleeveType,short-sleeve,1
depicts,belt,hasSleeveType,short-sleeve,1
hasOpeningType,button-opening,hasNeckline,round neck,1
depicts,belt,hasNeckline,round neck,1
hasOpeningType,button-opening,hasLength,ankle-length,1
depicts,belt,hasLength,ankle-length,1
hasOpeningType,button-opening,hasWaistline,high-waisted,1
depicts,belt,hasWaistline,high-waisted,1
hasOpeningType,button-opening,hasSilhouette,straight,1
depicts,belt,hasSilhouette,straight,1
hasOpeningType,button-opening,belongsToCategory,lowerbody,1
depicts,belt,belongsToCategory,lowerbody,1
hasPattern,striped,depicts,belt,1
hasFabricTreatment,plain weave,depicts,belt,1
hasMaterialType,cotton,depicts,belt,1
hasOpeningType,button-opening,depicts,belt,1
hasSleeveType,short-sleeve,depicts,belt,1
hasNeckline,round neck,depicts,belt,1
hasLength,ankle-length,depicts,belt,1
hasWaistline,high-waisted,depicts,belt,1
hasSilhouette,straight,depicts,belt,1
belongsToCategory,lowerbody,depicts,belt,1
