relation1,attribute1,relation2,attribute2,frequency
hasPocketType,external side pocket,hasSilhouette,rectangular,1
hasSleeveType,short,hasSilhouette,rectangular,1
hasPattern,plaid,belongsToCategory,upperbody,1
hasMaterialType,canvas,belongsToCategory,upperbody,1
hasPocketType,external side pocket,belongsToCategory,upperbody,1
hasPattern,plaid,depicts,bag,1
hasMaterialType,canvas,depicts,bag,1
hasPocketType,external side pocket,depicts,bag,1
hasMaterialType,synthetic material,hasPattern,solid color,1
hasPocketType,no pocket,hasPattern,solid color,1
hasNeckline,no neckline,hasPattern,solid color,1
hasWaistline,no waist,hasPattern,solid color,1
hasPattern,solid color,hasMaterialType,synthetic material,1
hasOpeningType,zipper closure,hasMaterialType,synthetic material,1
hasPocketType,no pocket,hasMaterialType,synthetic material,1
hasNeckline,no neckline,hasMaterialType,synthetic material,1
hasWaistline,no waist,hasMaterialType,synthetic material,1
hasSilhouette,rectangular,hasMaterialType,synthetic material,1
hasMaterialType,synthetic material,hasOpeningType,zipper closure,1
hasPocketType,no pocket,hasOpeningType,zipper closure,1
hasNeckline,no neckline,hasOpeningType,zipper closure,1
hasWaistline,no waist,hasOpeningType,zipper closure,1
hasPattern,solid color,hasPocketType,no pocket,1
hasMaterialType,synthetic material,hasPocketType,no pocket,1
hasOpeningType,zipper closure,hasPocketType,no pocket,1
hasSleeveType,sleeveless,hasPocketType,no pocket,1
hasNeckline,no neckline,hasPocketType,no pocket,1
hasLength,long,hasPocketType,no pocket,1
hasWaistline,no waist,hasPocketType,no pocket,1
hasSilhouette,rectangular,hasPocketType,no pocket,1
belongsToCategory,upperbody,hasPocketType,no pocket,1
depicts,bag,hasPocketType,no pocket,1
hasPocketType,no pocket,hasSleeveType,sleeveless,1
hasNeckline,no neckline,hasSleeveType,sleeveless,1
hasWaistline,no waist,hasSleeveType,sleeveless,1
hasPattern,solid color,hasNeckline,no neckline,1
hasMaterialType,synthetic material,hasNeckline,no neckline,1
hasOpeningType,zipper closure,hasNeckline,no neckline,1
hasPocketType,no pocket,hasNeckline,no neckline,1
hasSleeveType,sleeveless,hasNeckline,no neckline,1
hasLength,long,hasNeckline,no neckline,1
hasWaistline,no waist,hasNeckline,no neckline,1
hasSilhouette,rectangular,hasNeckline,no neckline,1
belongsToCategory,upperbody,hasNeckline,no neckline,1
depicts,bag,hasNeckline,no neckline,1
hasPocketType,no pocket,hasLength,long,1
hasNeckline,no neckline,hasLength,long,1
hasWaistline,no waist,hasLength,long,1
hasPattern,solid color,hasWaistline,no waist,1
hasMaterialType,synthetic material,hasWaistline,no waist,1
hasOpeningType,zipper closure,hasWaistline,no waist,1
hasPocketType,no pocket,hasWaistline,no waist,1
hasSleeveType,sleeveless,hasWaistline,no waist,1
hasNeckline,no neckline,hasWaistline,no waist,1
hasLength,long,hasWaistline,no waist,1
hasSilhouette,rectangular,hasWaistline,no waist,1
belongsToCategory,upperbody,hasWaistline,no waist,1
depicts,bag,hasWaistline,no waist,1
hasMaterialType,synthetic material,hasSilhouette,rectangular,1
hasPocketType,no pocket,hasSilhouette,rectangular,1
hasNeckline,no neckline,hasSilhouette,rectangular,1
hasWaistline,no waist,hasSilhouette,rectangular,1
hasPocketType,no pocket,belongsToCategory,upperbody,1
hasNeckline,no neckline,belongsToCategory,upperbody,1
hasWaistline,no waist,belongsToCategory,upperbody,1
hasPocketType,no pocket,depicts,bag,1
hasNeckline,no neckline,depicts,bag,1
hasWaistline,no waist,depicts,bag,1
hasSleeveType,short,hasMaterialType,fabric,1
hasMaterialType,fabric,hasSleeveType,short,1
hasSilhouette,a-line,hasSleeveType,short,1
hasSleeveType,short,hasSilhouette,a-line,1
hasLeatherType,no leather,hasFabricTreatment,no treatment,1
hasMaterialType,fabric,hasFabricTreatment,no treatment,1
hasOpeningType,zipper opening,hasFabricTreatment,no treatment,1
hasPocketType,front pockets,hasFabricTreatment,no treatment,1
hasLength,medium length,hasFabricTreatment,no treatment,1
hasSilhouette,bag-shaped,hasFabricTreatment,no treatment,1
hasPattern,abstract pattern,hasFabricTreatment,no treatment,1
hasMaterialType,polyester fabric,hasFabricTreatment,no treatment,1
hasOpeningType,zipper closure,hasFabricTreatment,no treatment,1
hasSleeveType,sleeveless,hasFabricTreatment,no treatment,1
hasNeckline,round neckline,hasFabricTreatment,no treatment,1
hasWaistline,high-waisted,hasFabricTreatment,no treatment,1
hasSilhouette,a-line,hasFabricTreatment,no treatment,1
depicts,backpack,hasFabricTreatment,no treatment,1
hasFabricTreatment,no treatment,hasLeatherType,no leather,1
hasOpeningType,zipper opening,hasLeatherType,no leather,1
hasPocketType,front pockets,hasLeatherType,no leather,1
hasLength,medium length,hasLeatherType,no leather,1
hasSilhouette,bag-shaped,hasLeatherType,no leather,1
hasPattern,abstract pattern,hasLeatherType,no leather,1
hasMaterialType,polyester fabric,hasLeatherType,no leather,1
hasSleeveType,sleeveless,hasLeatherType,no leather,1
hasSilhouette,a-line,hasLeatherType,no leather,1
depicts,backpack,hasLeatherType,no leather,1
hasFabricTreatment,no treatment,hasMaterialType,fabric,1
hasOpeningType,zipper opening,hasMaterialType,fabric,1
hasPocketType,front pockets,hasMaterialType,fabric,1
hasLength,medium length,hasMaterialType,fabric,1
hasSilhouette,bag-shaped,hasMaterialType,fabric,1
hasPattern,abstract pattern,hasMaterialType,fabric,1
hasMaterialType,polyester fabric,hasMaterialType,fabric,1
depicts,backpack,hasMaterialType,fabric,1
hasFabricTreatment,no treatment,hasOpeningType,zipper opening,1
hasLeatherType,no leather,hasOpeningType,zipper opening,1
hasMaterialType,fabric,hasOpeningType,zipper opening,1
hasPocketType,front pockets,hasOpeningType,zipper opening,1
hasLength,medium length,hasOpeningType,zipper opening,1
hasSilhouette,bag-shaped,hasOpeningType,zipper opening,1
depicts,bag,hasOpeningType,zipper opening,1
hasPattern,abstract pattern,hasOpeningType,zipper opening,1
hasMaterialType,polyester fabric,hasOpeningType,zipper opening,1
hasOpeningType,zipper closure,hasOpeningType,zipper opening,1
hasSleeveType,sleeveless,hasOpeningType,zipper opening,1
hasNeckline,round neckline,hasOpeningType,zipper opening,1
hasLength,long,hasOpeningType,zipper opening,1
hasWaistline,high-waisted,hasOpeningType,zipper opening,1
hasSilhouette,a-line,hasOpeningType,zipper opening,1
belongsToCategory,upperbody,hasOpeningType,zipper opening,1
depicts,backpack,hasOpeningType,zipper opening,1
hasFabricTreatment,no treatment,hasPocketType,front pockets,1
hasLeatherType,no leather,hasPocketType,front pockets,1
hasMaterialType,fabric,hasPocketType,front pockets,1
hasOpeningType,zipper opening,hasPocketType,front pockets,1
hasLength,medium length,hasPocketType,front pockets,1
hasSilhouette,bag-shaped,hasPocketType,front pockets,1
depicts,bag,hasPocketType,front pockets,1
hasPattern,abstract pattern,hasPocketType,front pockets,1
hasMaterialType,polyester fabric,hasPocketType,front pockets,1
hasOpeningType,zipper closure,hasPocketType,front pockets,1
hasSleeveType,sleeveless,hasPocketType,front pockets,1
hasNeckline,round neckline,hasPocketType,front pockets,1
hasLength,long,hasPocketType,front pockets,1
hasWaistline,high-waisted,hasPocketType,front pockets,1
hasSilhouette,a-line,hasPocketType,front pockets,1
belongsToCategory,upperbody,hasPocketType,front pockets,1
depicts,backpack,hasPocketType,front pockets,1
hasFabricTreatment,no treatment,hasLength,medium length,1
hasLeatherType,no leather,hasLength,medium length,1
hasMaterialType,fabric,hasLength,medium length,1
hasOpeningType,zipper opening,hasLength,medium length,1
hasPocketType,front pockets,hasLength,medium length,1
hasSilhouette,bag-shaped,hasLength,medium length,1
depicts,bag,hasLength,medium length,1
hasPattern,abstract pattern,hasLength,medium length,1
hasMaterialType,polyester fabric,hasLength,medium length,1
hasOpeningType,zipper closure,hasLength,medium length,1
hasSleeveType,sleeveless,hasLength,medium length,1
hasNeckline,round neckline,hasLength,medium length,1
hasLength,long,hasLength,medium length,1
hasWaistline,high-waisted,hasLength,medium length,1
hasSilhouette,a-line,hasLength,medium length,1
belongsToCategory,upperbody,hasLength,medium length,1
depicts,backpack,hasLength,medium length,1
hasFabricTreatment,no treatment,hasSilhouette,bag-shaped,1
hasLeatherType,no leather,hasSilhouette,bag-shaped,1
hasMaterialType,fabric,hasSilhouette,bag-shaped,1
hasOpeningType,zipper opening,hasSilhouette,bag-shaped,1
hasPocketType,front pockets,hasSilhouette,bag-shaped,1
hasLength,medium length,hasSilhouette,bag-shaped,1
depicts,bag,hasSilhouette,bag-shaped,1
hasPattern,abstract pattern,hasSilhouette,bag-shaped,1
hasMaterialType,polyester fabric,hasSilhouette,bag-shaped,1
hasOpeningType,zipper closure,hasSilhouette,bag-shaped,1
hasSleeveType,sleeveless,hasSilhouette,bag-shaped,1
hasNeckline,round neckline,hasSilhouette,bag-shaped,1
hasLength,long,hasSilhouette,bag-shaped,1
hasWaistline,high-waisted,hasSilhouette,bag-shaped,1
hasSilhouette,a-line,hasSilhouette,bag-shaped,1
belongsToCategory,upperbody,hasSilhouette,bag-shaped,1
depicts,backpack,hasSilhouette,bag-shaped,1
hasOpeningType,zipper opening,depicts,bag,1
hasPocketType,front pockets,depicts,bag,1
hasLength,medium length,depicts,bag,1
hasSilhouette,bag-shaped,depicts,bag,1
hasPattern,abstract pattern,depicts,bag,1
hasMaterialType,polyester fabric,depicts,bag,1
depicts,backpack,depicts,bag,1
hasFabricTreatment,no treatment,hasPattern,abstract pattern,1
hasLeatherType,no leather,hasPattern,abstract pattern,1
hasMaterialType,fabric,hasPattern,abstract pattern,1
hasOpeningType,zipper opening,hasPattern,abstract pattern,1
hasPocketType,front pockets,hasPattern,abstract pattern,1
hasLength,medium length,hasPattern,abstract pattern,1
hasSilhouette,bag-shaped,hasPattern,abstract pattern,1
depicts,bag,hasPattern,abstract pattern,1
hasMaterialType,polyester fabric,hasPattern,abstract pattern,1
hasOpeningType,zipper closure,hasPattern,abstract pattern,1
hasSleeveType,sleeveless,hasPattern,abstract pattern,1
hasNeckline,round neckline,hasPattern,abstract pattern,1
hasLength,long,hasPattern,abstract pattern,1
hasWaistline,high-waisted,hasPattern,abstract pattern,1
hasSilhouette,a-line,hasPattern,abstract pattern,1
belongsToCategory,upperbody,hasPattern,abstract pattern,1
depicts,backpack,hasPattern,abstract pattern,1
hasFabricTreatment,no treatment,hasMaterialType,polyester fabric,1
hasLeatherType,no leather,hasMaterialType,polyester fabric,1
hasMaterialType,fabric,hasMaterialType,polyester fabric,1
hasOpeningType,zipper opening,hasMaterialType,polyester fabric,1
hasPocketType,front pockets,hasMaterialType,polyester fabric,1
hasLength,medium length,hasMaterialType,polyester fabric,1
hasSilhouette,bag-shaped,hasMaterialType,polyester fabric,1
depicts,bag,hasMaterialType,polyester fabric,1
hasPattern,abstract pattern,hasMaterialType,polyester fabric,1
hasOpeningType,zipper closure,hasMaterialType,polyester fabric,1
hasSleeveType,sleeveless,hasMaterialType,polyester fabric,1
hasNeckline,round neckline,hasMaterialType,polyester fabric,1
hasLength,long,hasMaterialType,polyester fabric,1
hasWaistline,high-waisted,hasMaterialType,polyester fabric,1
hasSilhouette,a-line,hasMaterialType,polyester fabric,1
belongsToCategory,upperbody,hasMaterialType,polyester fabric,1
depicts,backpack,hasMaterialType,polyester fabric,1
hasFabricTreatment,no treatment,hasOpeningType,zipper closure,1
hasOpeningType,zipper opening,hasOpeningType,zipper closure,1
hasPocketType,front pockets,hasOpeningType,zipper closure,1
hasLength,medium length,hasOpeningType,zipper closure,1
hasSilhouette,bag-shaped,hasOpeningType,zipper closure,1
hasPattern,abstract pattern,hasOpeningType,zipper closure,1
hasMaterialType,polyester fabric,hasOpeningType,zipper closure,1
depicts,backpack,hasOpeningType,zipper closure,1
hasFabricTreatment,no treatment,hasSleeveType,sleeveless,1
hasLeatherType,no leather,hasSleeveType,sleeveless,1
hasOpeningType,zipper opening,hasSleeveType,sleeveless,1
hasPocketType,front pockets,hasSleeveType,sleeveless,1
hasLength,medium length,hasSleeveType,sleeveless,1
hasSilhouette,bag-shaped,hasSleeveType,sleeveless,1
hasPattern,abstract pattern,hasSleeveType,sleeveless,1
hasMaterialType,polyester fabric,hasSleeveType,sleeveless,1
depicts,backpack,hasSleeveType,sleeveless,1
hasFabricTreatment,no treatment,hasNeckline,round neckline,1
hasOpeningType,zipper opening,hasNeckline,round neckline,1
hasPocketType,front pockets,hasNeckline,round neckline,1
hasLength,medium length,hasNeckline,round neckline,1
hasSilhouette,bag-shaped,hasNeckline,round neckline,1
hasPattern,abstract pattern,hasNeckline,round neckline,1
hasMaterialType,polyester fabric,hasNeckline,round neckline,1
depicts,backpack,hasNeckline,round neckline,1
hasOpeningType,zipper opening,hasLength,long,1
hasPocketType,front pockets,hasLength,long,1
hasLength,medium length,hasLength,long,1
hasSilhouette,bag-shaped,hasLength,long,1
hasPattern,abstract pattern,hasLength,long,1
hasMaterialType,polyester fabric,hasLength,long,1
depicts,backpack,hasLength,long,1
hasFabricTreatment,no treatment,hasWaistline,high-waisted,1
hasOpeningType,zipper opening,hasWaistline,high-waisted,1
hasPocketType,front pockets,hasWaistline,high-waisted,1
hasLength,medium length,hasWaistline,high-waisted,1
hasSilhouette,bag-shaped,hasWaistline,high-waisted,1
hasPattern,abstract pattern,hasWaistline,high-waisted,1
hasMaterialType,polyester fabric,hasWaistline,high-waisted,1
depicts,backpack,hasWaistline,high-waisted,1
hasFabricTreatment,no treatment,hasSilhouette,a-line,1
hasLeatherType,no leather,hasSilhouette,a-line,1
hasOpeningType,zipper opening,hasSilhouette,a-line,1
hasPocketType,front pockets,hasSilhouette,a-line,1
hasLength,medium length,hasSilhouette,a-line,1
hasSilhouette,bag-shaped,hasSilhouette,a-line,1
hasPattern,abstract pattern,hasSilhouette,a-line,1
hasMaterialType,polyester fabric,hasSilhouette,a-line,1
depicts,backpack,hasSilhouette,a-line,1
hasOpeningType,zipper opening,belongsToCategory,upperbody,1
hasPocketType,front pockets,belongsToCategory,upperbody,1
hasLength,medium length,belongsToCategory,upperbody,1
hasSilhouette,bag-shaped,belongsToCategory,upperbody,1
hasPattern,abstract pattern,belongsToCategory,upperbody,1
hasMaterialType,polyester fabric,belongsToCategory,upperbody,1
depicts,backpack,belongsToCategory,upperbody,1
hasFabricTreatment,no treatment,depicts,backpack,1
hasLeatherType,no leather,depicts,backpack,1
hasMaterialType,fabric,depicts,backpack,1
hasOpeningType,zipper opening,depicts,backpack,1
hasPocketType,front pockets,depicts,backpack,1
hasLength,medium length,depicts,backpack,1
hasSilhouette,bag-shaped,depicts,backpack,1
depicts,bag,depicts,backpack,1
hasPattern,abstract pattern,depicts,backpack,1
hasMaterialType,polyester fabric,depicts,backpack,1
hasOpeningType,zipper closure,depicts,backpack,1
hasSleeveType,sleeveless,depicts,backpack,1
hasNeckline,round neckline,depicts,backpack,1
hasLength,long,depicts,backpack,1
hasWaistline,high-waisted,depicts,backpack,1
hasSilhouette,a-line,depicts,backpack,1
belongsToCategory,upperbody,depicts,backpack,1
hasFabricTreatment,stretchy,hasPattern,striped,1
hasPocketType,side pockets,hasPattern,striped,1
hasSleeveType,long,hasPattern,striped,1
hasNeckline,v-shaped,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,stretchy,1
hasMaterialType,synthetic,hasFabricTreatment,stretchy,1
hasOpeningType,zipper closure,hasFabricTreatment,stretchy,1
hasPocketType,side pockets,hasFabricTreatment,stretchy,1
hasSleeveType,long,hasFabricTreatment,stretchy,1
hasNeckline,v-shaped,hasFabricTreatment,stretchy,1
hasLength,long,hasFabricTreatment,stretchy,1
hasWaistline,natural,hasFabricTreatment,stretchy,1
hasSilhouette,a-line,hasFabricTreatment,stretchy,1
belongsToCategory,upperbody,hasFabricTreatment,stretchy,1
depicts,bag,hasFabricTreatment,stretchy,1
hasFabricTreatment,stretchy,hasMaterialType,synthetic,1
hasPocketType,side pockets,hasMaterialType,synthetic,1
hasNeckline,v-shaped,hasMaterialType,synthetic,1
hasSilhouette,a-line,hasMaterialType,synthetic,1
hasFabricTreatment,stretchy,hasOpeningType,zipper closure,1
hasNeckline,v-shaped,hasOpeningType,zipper closure,1
hasPattern,striped,hasPocketType,side pockets,1
hasFabricTreatment,stretchy,hasPocketType,side pockets,1
hasMaterialType,synthetic,hasPocketType,side pockets,1
hasNeckline,v-shaped,hasPocketType,side pockets,1
hasPattern,striped,hasSleeveType,long,1
hasFabricTreatment,stretchy,hasSleeveType,long,1
hasNeckline,v-shaped,hasSleeveType,long,1
hasPattern,striped,hasNeckline,v-shaped,1
hasFabricTreatment,stretchy,hasNeckline,v-shaped,1
hasMaterialType,synthetic,hasNeckline,v-shaped,1
hasOpeningType,zipper closure,hasNeckline,v-shaped,1
hasPocketType,side pockets,hasNeckline,v-shaped,1
hasSleeveType,long,hasNeckline,v-shaped,1
hasLength,long,hasNeckline,v-shaped,1
hasWaistline,natural,hasNeckline,v-shaped,1
hasSilhouette,a-line,hasNeckline,v-shaped,1
belongsToCategory,upperbody,hasNeckline,v-shaped,1
depicts,bag,hasNeckline,v-shaped,1
hasFabricTreatment,stretchy,hasLength,long,1
hasNeckline,v-shaped,hasLength,long,1
hasFabricTreatment,stretchy,hasWaistline,natural,1
hasNeckline,v-shaped,hasWaistline,natural,1
hasFabricTreatment,stretchy,hasSilhouette,a-line,1
hasMaterialType,synthetic,hasSilhouette,a-line,1
hasNeckline,v-shaped,hasSilhouette,a-line,1
hasFabricTreatment,stretchy,belongsToCategory,upperbody,1
hasNeckline,v-shaped,belongsToCategory,upperbody,1
hasFabricTreatment,stretchy,depicts,bag,1
hasNeckline,v-shaped,depicts,bag,1
hasMaterialType,synthetic,hasFabricTreatment,no treatment,1
hasOpeningType,zipper,hasFabricTreatment,no treatment,1
hasSleeveType,short-sleeve,hasFabricTreatment,no treatment,1
hasSilhouette,rectangular,hasFabricTreatment,no treatment,1
hasFabricTreatment,no treatment,hasMaterialType,synthetic,1
hasSleeveType,short-sleeve,hasMaterialType,synthetic,1
hasFabricTreatment,no treatment,hasOpeningType,zipper,1
hasFabricTreatment,no treatment,hasSleeveType,short-sleeve,1
hasMaterialType,synthetic,hasSleeveType,short-sleeve,1
hasFabricTreatment,no treatment,hasSilhouette,rectangular,1
hasLeatherType,cowhide,hasFabricTreatment,untreated,1
hasMaterialType,leather,hasFabricTreatment,untreated,1
hasOpeningType,zipper,hasFabricTreatment,untreated,1
hasLength,long,hasFabricTreatment,untreated,1
hasSilhouette,rectangular,hasFabricTreatment,untreated,1
belongsToCategory,upperbody,hasFabricTreatment,untreated,1
depicts,bag,hasFabricTreatment,untreated,1
hasFabricTreatment,untreated,hasLeatherType,cowhide,1
hasFabricTreatment,untreated,hasMaterialType,leather,1
hasFabricTreatment,untreated,hasOpeningType,zipper,1
hasFabricTreatment,untreated,hasLength,long,1
hasFabricTreatment,untreated,hasSilhouette,rectangular,1
hasFabricTreatment,untreated,belongsToCategory,upperbody,1
hasFabricTreatment,untreated,depicts,bag,1
hasFabricTreatment,no finishing or techniques,hasPattern,plain weave,1
hasLeatherType,no leather,hasPattern,plain weave,1
hasMaterialType,synthetic fabric,hasPattern,plain weave,1
hasOpeningType,zipper closure,hasPattern,plain weave,1
hasPocketType,zippered pockets,hasPattern,plain weave,1
hasSleeveType,short-sleeve,hasPattern,plain weave,1
hasNeckline,round neckline,hasPattern,plain weave,1
hasLength,long,hasPattern,plain weave,1
hasWaistline,high-waisted,hasPattern,plain weave,1
hasSilhouette,rectangular,hasPattern,plain weave,1
belongsToCategory,upperbody,hasPattern,plain weave,1
depicts,bag,hasPattern,plain weave,1
hasPattern,plain weave,hasFabricTreatment,no finishing or techniques,1
hasMaterialType,synthetic fabric,hasFabricTreatment,no finishing or techniques,1
hasPocketType,zippered pockets,hasFabricTreatment,no finishing or techniques,1
hasNeckline,round neckline,hasFabricTreatment,no finishing or techniques,1
hasWaistline,high-waisted,hasFabricTreatment,no finishing or techniques,1
hasPattern,plain weave,hasLeatherType,no leather,1
hasMaterialType,synthetic fabric,hasLeatherType,no leather,1
hasPocketType,zippered pockets,hasLeatherType,no leather,1
hasPattern,plain weave,hasMaterialType,synthetic fabric,1
hasFabricTreatment,no finishing or techniques,hasMaterialType,synthetic fabric,1
hasLeatherType,no leather,hasMaterialType,synthetic fabric,1
hasOpeningType,zipper closure,hasMaterialType,synthetic fabric,1
hasPocketType,zippered pockets,hasMaterialType,synthetic fabric,1
hasSleeveType,short-sleeve,hasMaterialType,synthetic fabric,1
hasNeckline,round neckline,hasMaterialType,synthetic fabric,1
hasLength,long,hasMaterialType,synthetic fabric,1
hasWaistline,high-waisted,hasMaterialType,synthetic fabric,1
hasSilhouette,rectangular,hasMaterialType,synthetic fabric,1
belongsToCategory,upperbody,hasMaterialType,synthetic fabric,1
depicts,bag,hasMaterialType,synthetic fabric,1
hasPattern,plain weave,hasOpeningType,zipper closure,1
hasMaterialType,synthetic fabric,hasOpeningType,zipper closure,1
hasPocketType,zippered pockets,hasOpeningType,zipper closure,1
hasPattern,plain weave,hasPocketType,zippered pockets,1
hasFabricTreatment,no finishing or techniques,hasPocketType,zippered pockets,1
hasLeatherType,no leather,hasPocketType,zippered pockets,1
hasMaterialType,synthetic fabric,hasPocketType,zippered pockets,1
hasOpeningType,zipper closure,hasPocketType,zippered pockets,1
hasSleeveType,short-sleeve,hasPocketType,zippered pockets,1
hasNeckline,round neckline,hasPocketType,zippered pockets,1
hasLength,long,hasPocketType,zippered pockets,1
hasWaistline,high-waisted,hasPocketType,zippered pockets,1
hasSilhouette,rectangular,hasPocketType,zippered pockets,1
belongsToCategory,upperbody,hasPocketType,zippered pockets,1
depicts,bag,hasPocketType,zippered pockets,1
hasPattern,plain weave,hasSleeveType,short-sleeve,1
hasMaterialType,synthetic fabric,hasSleeveType,short-sleeve,1
hasPocketType,zippered pockets,hasSleeveType,short-sleeve,1
hasPattern,plain weave,hasNeckline,round neckline,1
hasFabricTreatment,no finishing or techniques,hasNeckline,round neckline,1
hasMaterialType,synthetic fabric,hasNeckline,round neckline,1
hasPocketType,zippered pockets,hasNeckline,round neckline,1
hasPattern,plain weave,hasLength,long,1
hasMaterialType,synthetic fabric,hasLength,long,1
hasPocketType,zippered pockets,hasLength,long,1
hasPattern,plain weave,hasWaistline,high-waisted,1
hasFabricTreatment,no finishing or techniques,hasWaistline,high-waisted,1
hasMaterialType,synthetic fabric,hasWaistline,high-waisted,1
hasPocketType,zippered pockets,hasWaistline,high-waisted,1
hasPattern,plain weave,hasSilhouette,rectangular,1
hasMaterialType,synthetic fabric,hasSilhouette,rectangular,1
hasPocketType,zippered pockets,hasSilhouette,rectangular,1
hasPattern,plain weave,belongsToCategory,upperbody,1
hasMaterialType,synthetic fabric,belongsToCategory,upperbody,1
hasPocketType,zippered pockets,belongsToCategory,upperbody,1
hasPattern,plain weave,depicts,bag,1
hasMaterialType,synthetic fabric,depicts,bag,1
hasPocketType,zippered pockets,depicts,bag,1
hasFabricTreatment,printed,hasPattern,floral,1
hasPocketType,front pocket,hasPattern,floral,1
hasNickname,handbag,hasPattern,floral,1
hasPattern,floral,hasFabricTreatment,printed,1
hasMaterialType,fabric,hasFabricTreatment,printed,1
hasOpeningType,zipper,hasFabricTreatment,printed,1
hasPocketType,front pocket,hasFabricTreatment,printed,1
hasSleeveType,long-sleeve,hasFabricTreatment,printed,1
hasLength,medium,hasFabricTreatment,printed,1
hasSilhouette,a-line,hasFabricTreatment,printed,1
hasNickname,handbag,hasFabricTreatment,printed,1
belongsToCategory,upperbody,hasFabricTreatment,printed,1
depicts,bag,hasFabricTreatment,printed,1
hasFabricTreatment,printed,hasMaterialType,fabric,1
hasPocketType,front pocket,hasMaterialType,fabric,1
hasNickname,handbag,hasMaterialType,fabric,1
hasFabricTreatment,printed,hasOpeningType,zipper,1
hasPocketType,front pocket,hasOpeningType,zipper,1
hasNickname,handbag,hasOpeningType,zipper,1
hasPattern,floral,hasPocketType,front pocket,1
hasFabricTreatment,printed,hasPocketType,front pocket,1
hasMaterialType,fabric,hasPocketType,front pocket,1
hasOpeningType,zipper,hasPocketType,front pocket,1
hasSleeveType,long-sleeve,hasPocketType,front pocket,1
hasLength,medium,hasPocketType,front pocket,1
hasSilhouette,a-line,hasPocketType,front pocket,1
hasNickname,handbag,hasPocketType,front pocket,1
belongsToCategory,upperbody,hasPocketType,front pocket,1
depicts,bag,hasPocketType,front pocket,1
hasFabricTreatment,printed,hasSleeveType,long-sleeve,1
hasPocketType,front pocket,hasSleeveType,long-sleeve,1
hasLength,medium,hasSleeveType,long-sleeve,1
hasNickname,handbag,hasSleeveType,long-sleeve,1
hasFabricTreatment,printed,hasLength,medium,1
hasPocketType,front pocket,hasLength,medium,1
hasSleeveType,long-sleeve,hasLength,medium,1
hasSilhouette,a-line,hasLength,medium,1
hasNickname,handbag,hasLength,medium,1
hasFabricTreatment,printed,hasSilhouette,a-line,1
hasPocketType,front pocket,hasSilhouette,a-line,1
hasLength,medium,hasSilhouette,a-line,1
hasNickname,handbag,hasSilhouette,a-line,1
hasPattern,floral,hasNickname,handbag,1
hasFabricTreatment,printed,hasNickname,handbag,1
hasMaterialType,fabric,hasNickname,handbag,1
hasOpeningType,zipper,hasNickname,handbag,1
hasPocketType,front pocket,hasNickname,handbag,1
hasSleeveType,long-sleeve,hasNickname,handbag,1
hasLength,medium,hasNickname,handbag,1
hasSilhouette,a-line,hasNickname,handbag,1
belongsToCategory,upperbody,hasNickname,handbag,1
depicts,bag,hasNickname,handbag,1
hasFabricTreatment,printed,belongsToCategory,upperbody,1
hasPocketType,front pocket,belongsToCategory,upperbody,1
hasNickname,handbag,belongsToCategory,upperbody,1
hasFabricTreatment,printed,depicts,bag,1
hasPocketType,front pocket,depicts,bag,1
hasNickname,handbag,depicts,bag,1
hasFabricTreatment,embossed,hasPattern,striped,1
hasMaterialType,leather,hasPattern,striped,1
hasPattern,striped,hasFabricTreatment,embossed,1
hasMaterialType,leather,hasFabricTreatment,embossed,1
hasOpeningType,zipper,hasFabricTreatment,embossed,1
hasSleeveType,sleeveless,hasFabricTreatment,embossed,1
hasLength,long,hasFabricTreatment,embossed,1
hasSilhouette,rectangular,hasFabricTreatment,embossed,1
belongsToCategory,upperbody,hasFabricTreatment,embossed,1
depicts,bag,hasFabricTreatment,embossed,1
hasPattern,striped,hasMaterialType,leather,1
hasFabricTreatment,embossed,hasMaterialType,leather,1
hasFabricTreatment,embossed,hasOpeningType,zipper,1
hasFabricTreatment,embossed,hasSleeveType,sleeveless,1
hasFabricTreatment,embossed,hasLength,long,1
hasFabricTreatment,embossed,hasSilhouette,rectangular,1
hasFabricTreatment,embossed,belongsToCategory,upperbody,1
hasFabricTreatment,embossed,depicts,bag,1
hasNeckline,v-neck,hasPattern,floral,1
hasMaterialType,cotton,hasFabricTreatment,plain weave,1
hasSleeveType,long-sleeve,hasFabricTreatment,plain weave,1
hasNeckline,v-neck,hasFabricTreatment,plain weave,1
hasFabricTreatment,plain weave,hasMaterialType,cotton,1
hasSleeveType,long-sleeve,hasMaterialType,cotton,1
hasNeckline,v-neck,hasMaterialType,cotton,1
hasNeckline,v-neck,hasOpeningType,zipper,1
hasFabricTreatment,plain weave,hasSleeveType,long-sleeve,1
hasMaterialType,cotton,hasSleeveType,long-sleeve,1
hasNeckline,v-neck,hasSleeveType,long-sleeve,1
hasWaistline,high-waisted,hasSleeveType,long-sleeve,1
hasPattern,floral,hasNeckline,v-neck,1
hasFabricTreatment,plain weave,hasNeckline,v-neck,1
hasMaterialType,cotton,hasNeckline,v-neck,1
hasOpeningType,zipper,hasNeckline,v-neck,1
hasSleeveType,long-sleeve,hasNeckline,v-neck,1
hasLength,long,hasNeckline,v-neck,1
hasWaistline,high-waisted,hasNeckline,v-neck,1
hasSilhouette,a-line,hasNeckline,v-neck,1
belongsToCategory,upperbody,hasNeckline,v-neck,1
